p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.15E-37,0.359219221,0.439,0.159,1.65E-33,1,FIBP
1.25E-37,0.399459542,0.225,0.057,1.80E-33,1,LMNA
1.26E-37,0.388313561,0.548,0.218,1.82E-33,1,HMGN1
1.36E-37,0.290693535,0.283,0.082,1.96E-33,1,SMIM15
1.45E-37,0.366399322,0.437,0.159,2.09E-33,1,SNHG16
1.50E-37,0.381811779,0.499,0.194,2.16E-33,1,VASP
1.63E-37,0.453734371,0.359,0.122,2.34E-33,1,CXCR3
1.70E-37,0.551497641,0.75,0.383,2.44E-33,1,ATP5F1A
2.07E-37,0.258383995,0.272,0.077,2.97E-33,1,LEO1
2.11E-37,0.364259396,0.371,0.126,3.03E-33,1,RNASEH2B
2.39E-37,0.407459378,0.489,0.192,3.44E-33,1,FDPS
2.51E-37,0.549613782,0.689,0.33,3.60E-33,1,ATP6V0B
3.55E-37,0.361907577,0.47,0.177,5.10E-33,1,DNAJC7
3.73E-37,0.261490504,0.303,0.091,5.36E-33,1,B4GALT3
3.98E-37,0.39704827,0.583,0.243,5.72E-33,1,PDCD6
4.01E-37,0.502617043,0.654,0.302,5.77E-33,1,SEC11A
4.30E-37,0.353126071,0.561,0.226,6.18E-33,1,MTFP1
4.92E-37,0.265260049,0.155,0.029,7.07E-33,1,ARMC6
6.02E-37,0.651912754,0.132,0.022,8.65E-33,1,TRAV35
6.25E-37,0.301466944,0.196,0.045,8.98E-33,1,SPTSSA
6.36E-37,0.590711297,0.831,0.511,9.14E-33,1,CALR
6.80E-37,0.392034685,0.491,0.191,9.77E-33,1,PPP2CA
7.64E-37,0.285457518,0.245,0.066,1.10E-32,1,ERAL1
1.11E-36,0.43162889,0.616,0.266,1.59E-32,1,CLPP
1.18E-36,0.558271807,0.915,0.602,1.70E-32,1,SEC61G
1.32E-36,0.259352464,0.245,0.066,1.90E-32,1,LUC7L
1.66E-36,0.299373932,0.171,0.036,2.39E-32,1,PTS
1.69E-36,0.269237989,0.196,0.045,2.43E-32,1,PAM
1.73E-36,0.289256288,0.336,0.109,2.48E-32,1,UBA2
2.00E-36,0.268892433,0.231,0.06,2.88E-32,1,ZPR1
2.39E-36,0.259355868,0.19,0.043,3.44E-32,1,ILKAP
2.41E-36,0.368565991,0.565,0.236,3.46E-32,1,U2SURP
2.63E-36,0.286236146,0.15,0.028,3.78E-32,1,KCNN4
3.27E-36,0.260623567,0.334,0.107,4.71E-32,1,COMT
3.29E-36,0.310141315,0.243,0.066,4.73E-32,1,DBF4
3.31E-36,0.415269596,0.6,0.257,4.76E-32,1,TMEM14B
3.37E-36,0.320953974,0.456,0.171,4.84E-32,1,LUC7L3
3.47E-36,0.32055863,0.285,0.086,4.98E-32,1,MLEC
3.88E-36,0.305854359,0.483,0.185,5.57E-32,1,SLTM
4.64E-36,0.459845217,0.373,0.132,6.67E-32,1,SERTAD1
4.98E-36,0.431542548,0.633,0.276,7.15E-32,1,RPN1
5.54E-36,0.332297875,0.454,0.171,7.96E-32,1,RSRC2
5.55E-36,0.345158356,0.435,0.162,7.98E-32,1,MRPL18
7.12E-36,0.280008125,0.27,0.079,1.02E-31,1,MRPL35
7.44E-36,0.261219617,0.198,0.047,1.07E-31,1,ME2
9.00E-36,0.300086748,0.311,0.098,1.29E-31,1,YDJC
1.03E-35,0.388337289,0.146,0.027,1.48E-31,1,LXN
1.20E-35,0.334291155,0.497,0.194,1.72E-31,1,AKR1A1
1.24E-35,0.314835197,0.414,0.149,1.78E-31,1,TRAPPC3
1.26E-35,0.27819266,0.196,0.047,1.81E-31,1,PXK
1.32E-35,0.279151074,0.32,0.102,1.90E-31,1,MTG1
1.33E-35,0.283720116,0.151,0.029,1.91E-31,1,NUDT4
1.43E-35,0.290825406,0.291,0.089,2.06E-31,1,RPUSD3
1.48E-35,0.292827168,0.367,0.125,2.13E-31,1,C12orf10
1.58E-35,0.35139775,0.489,0.192,2.28E-31,1,RNMT
1.75E-35,0.26563873,0.186,0.043,2.51E-31,1,SEH1L
1.92E-35,0.255050563,0.13,0.022,2.75E-31,1,LARP1B
1.99E-35,0.380639522,0.59,0.248,2.86E-31,1,MEAF6
2.00E-35,0.253173051,0.221,0.057,2.87E-31,1,SPOUT1
2.12E-35,0.353069114,0.482,0.186,3.05E-31,1,FAM49B
2.29E-35,0.262640629,0.173,0.037,3.29E-31,1,DAZAP1
2.55E-35,0.384671479,0.548,0.228,3.67E-31,1,VDAC3
2.81E-35,0.33685445,0.427,0.159,4.04E-31,1,TTC1
2.97E-35,0.524215206,0.837,0.495,4.26E-31,1,NDUFA11
3.03E-35,0.267827055,0.109,0.015,4.35E-31,1,THOP1
3.30E-35,0.329769411,0.404,0.145,4.74E-31,1,VBP1
3.91E-35,0.254137315,0.264,0.077,5.61E-31,1,WBP4
4.43E-35,0.416407625,0.695,0.323,6.37E-31,1,GHITM
4.44E-35,0.356037246,0.55,0.226,6.38E-31,1,COX20
4.57E-35,0.523268182,0.866,0.534,6.57E-31,1,COX5B
5.11E-35,0.398710756,0.614,0.265,7.34E-31,1,EMD
5.49E-35,0.314889215,0.258,0.075,7.89E-31,1,DNAAF2
5.62E-35,0.507807055,0.926,0.693,8.07E-31,1,HMGB1
5.71E-35,0.350313896,0.256,0.074,8.21E-31,1,SMAP2
6.41E-35,0.343469836,0.39,0.141,9.21E-31,1,SMARCA5
6.49E-35,0.421099915,0.408,0.152,9.32E-31,1,FOXP1
7.21E-35,0.288843616,0.194,0.047,1.04E-30,1,SNUPN
7.33E-35,0.356571946,0.416,0.153,1.05E-30,1,MFF
7.36E-35,0.330145213,0.383,0.137,1.06E-30,1,FIP1L1
7.44E-35,0.390514705,0.573,0.242,1.07E-30,1,FUNDC2
7.79E-35,0.287067001,0.487,0.189,1.12E-30,1,DNAJB6
7.99E-35,0.333627674,0.559,0.227,1.15E-30,1,PSMG2
8.63E-35,0.420605342,0.59,0.256,1.24E-30,1,NDUFS8
8.92E-35,0.405995352,0.507,0.209,1.28E-30,1,MANF
1.04E-34,0.262710622,0.216,0.056,1.49E-30,1,IDH3A
1.09E-34,0.250042813,0.179,0.04,1.57E-30,1,WDR36
1.23E-34,0.269311745,0.243,0.068,1.76E-30,1,TMEM138
1.83E-34,0.45006097,0.961,0.739,2.63E-30,1,SNRPD2
1.90E-34,0.304571566,0.293,0.092,2.73E-30,1,EXOSC9
1.95E-34,0.296782245,0.361,0.125,2.80E-30,1,HARS
1.99E-34,0.368013173,0.499,0.201,2.86E-30,1,HNRNPH3
2.00E-34,0.513408457,0.856,0.5,2.88E-30,1,UBE2D3
2.02E-34,0.494909585,0.765,0.403,2.90E-30,1,ATP5MPL
2.30E-34,0.391330939,0.538,0.224,3.30E-30,1,THOC7
2.58E-34,0.297031135,0.219,0.058,3.70E-30,1,HNRNPLL
3.53E-34,0.261675656,0.334,0.111,5.07E-30,1,UBE3A
4.03E-34,0.252461104,0.167,0.036,5.79E-30,1,RP9
4.16E-34,0.284129606,0.417,0.154,5.98E-30,1,USP16
4.56E-34,0.271476813,0.394,0.142,6.56E-30,1,PRELID1
4.81E-34,0.337769019,0.513,0.207,6.91E-30,1,VCP
4.83E-34,0.270238082,0.274,0.082,6.94E-30,1,HACD3
5.16E-34,0.348553815,0.346,0.119,7.42E-30,1,DPH3
5.32E-34,0.311968806,0.39,0.141,7.65E-30,1,LSM1
6.91E-34,0.283083522,0.309,0.1,9.93E-30,1,ACIN1
7.26E-34,0.490369552,0.705,0.347,1.04E-29,1,BZW1
7.79E-34,0.259848967,0.264,0.078,1.12E-29,1,MPV17
7.98E-34,0.526208486,0.847,0.507,1.15E-29,1,COX7B
8.62E-34,0.471723841,0.439,0.176,1.24E-29,1,NFKBIA
8.64E-34,0.26833565,0.377,0.133,1.24E-29,1,NELFE
8.68E-34,0.265989598,0.315,0.102,1.25E-29,1,AATF
9.07E-34,0.419387419,0.379,0.139,1.30E-29,1,CCDC167
9.50E-34,0.255380298,0.21,0.054,1.37E-29,1,CAPRIN1
9.54E-34,0.375701368,0.994,0.942,1.37E-29,1,RPL7
9.63E-34,0.282557973,0.241,0.068,1.38E-29,1,NFYC
1.29E-33,0.346157512,0.233,0.065,1.85E-29,1,PIGT
1.33E-33,0.439889276,0.586,0.264,1.92E-29,1,HNRNPM
1.51E-33,0.33422988,0.449,0.175,2.17E-29,1,DCXR
1.67E-33,0.3993845,0.588,0.256,2.41E-29,1,PRDX6
1.71E-33,0.3055565,0.487,0.193,2.45E-29,1,MRPS36
1.87E-33,0.271483543,0.367,0.129,2.69E-29,1,POP4
2.03E-33,0.290516048,0.33,0.111,2.92E-29,1,AMD1
2.04E-33,0.307176426,0.392,0.143,2.94E-29,1,NUDCD2
2.27E-33,0.282791799,0.394,0.143,3.27E-29,1,COA3
2.52E-33,0.328590415,0.495,0.201,3.62E-29,1,BCLAF1
2.52E-33,0.280451419,0.402,0.147,3.63E-29,1,TXN2
2.63E-33,0.323780477,0.34,0.118,3.77E-29,1,SCNM1
2.89E-33,0.391112623,0.447,0.177,4.15E-29,1,RPA3
3.24E-33,0.343888573,0.551,0.229,4.66E-29,1,POLR1D
3.53E-33,0.265564054,0.183,0.043,5.07E-29,1,TCOF1
3.57E-33,0.320244108,0.447,0.172,5.13E-29,1,MOB1A
3.75E-33,0.341474446,0.287,0.092,5.40E-29,1,PCED1B
4.06E-33,0.363949853,0.454,0.18,5.83E-29,1,MCRIP1
4.20E-33,0.342390069,0.487,0.197,6.03E-29,1,HDAC1
4.26E-33,0.298901477,0.375,0.135,6.12E-29,1,SMC3
4.35E-33,0.290633443,0.328,0.11,6.24E-29,1,ARF6
5.45E-33,0.294147034,0.322,0.109,7.84E-29,1,TNFAIP3
5.92E-33,0.492224761,0.825,0.467,8.51E-29,1,SPCS1
5.97E-33,0.420706679,0.666,0.308,8.58E-29,1,EIF3D
7.18E-33,0.376000205,0.526,0.222,1.03E-28,1,CCDC85B
7.38E-33,0.294623936,0.326,0.111,1.06E-28,1,U2AF2
8.88E-33,0.300540307,0.229,0.065,1.28E-28,1,TXLNG
1.01E-32,0.322286524,0.41,0.155,1.45E-28,1,LAMTOR2
1.04E-32,0.27779341,0.437,0.167,1.50E-28,1,EMC7
1.07E-32,0.272696268,0.431,0.164,1.53E-28,1,ERVK3-1
1.10E-32,0.551936888,0.639,0.332,1.58E-28,1,CCR7
1.70E-32,0.251145702,0.262,0.08,2.45E-28,1,C4orf48
1.97E-32,0.477288407,0.555,0.262,2.83E-28,1,APOBEC3G
2.01E-32,0.273855585,0.348,0.122,2.89E-28,1,MRPL22
2.33E-32,0.273908586,0.41,0.153,3.34E-28,1,EXOSC8
2.39E-32,0.32987508,0.449,0.177,3.44E-28,1,MRPL34
2.42E-32,0.364063066,0.392,0.147,3.49E-28,1,CNIH4
2.64E-32,0.290178851,0.369,0.133,3.79E-28,1,TXNDC9
2.94E-32,0.277661743,0.417,0.158,4.23E-28,1,HMOX2
3.15E-32,0.308971448,0.468,0.185,4.53E-28,1,DNTTIP2
3.49E-32,0.283385633,0.344,0.121,5.02E-28,1,CBR1
3.74E-32,0.397979344,0.621,0.276,5.38E-28,1,AP2S1
3.95E-32,0.284944536,0.394,0.148,5.68E-28,1,MTLN
4.37E-32,0.434295083,0.703,0.345,6.29E-28,1,SSB
5.16E-32,0.272154507,0.27,0.085,7.42E-28,1,GPN3
5.23E-32,0.513405347,0.821,0.481,7.51E-28,1,C19orf53
5.41E-32,0.300226518,0.348,0.123,7.78E-28,1,MPLKIP
5.68E-32,0.280304154,0.371,0.135,8.16E-28,1,SMIM12
5.87E-32,0.295218883,0.435,0.169,8.43E-28,1,CSDE1
6.86E-32,0.403055284,0.542,0.236,9.85E-28,1,NDUFA7
8.08E-32,0.357890115,0.472,0.193,1.16E-27,1,RER1
8.96E-32,0.473611899,0.781,0.414,1.29E-27,1,SAP18
1.05E-31,0.265116137,0.247,0.074,1.50E-27,1,RPF1
1.55E-31,0.43389375,0.718,0.355,2.23E-27,1,DDX18
1.82E-31,0.268836286,0.425,0.164,2.62E-27,1,TIMM17B
1.89E-31,0.277009559,0.287,0.093,2.71E-27,1,SRRT
1.97E-31,0.266533844,0.412,0.157,2.83E-27,1,KPNB1
2.12E-31,0.252301732,0.243,0.072,3.05E-27,1,SBNO1
2.23E-31,0.270263292,0.272,0.086,3.20E-27,1,NT5C
2.25E-31,0.321621632,0.458,0.185,3.23E-27,1,PCMT1
2.35E-31,0.450007631,0.753,0.385,3.37E-27,1,RBIS
2.46E-31,0.404254575,0.254,0.08,3.53E-27,1,GALM
2.91E-31,0.403972604,0.672,0.326,4.18E-27,1,MRPS21
2.95E-31,0.261029584,0.317,0.108,4.24E-27,1,PPA2
3.08E-31,0.33228625,0.495,0.202,4.43E-27,1,LAMTOR1
3.28E-31,0.257487521,0.235,0.069,4.72E-27,1,PPT1
3.39E-31,0.279929099,0.419,0.161,4.87E-27,1,FKBP3
4.55E-31,0.274073727,0.367,0.135,6.54E-27,1,COMMD1
5.28E-31,0.331506041,0.559,0.242,7.59E-27,1,P4HB
5.30E-31,0.259691808,0.165,0.039,7.61E-27,1,SMARCC1
7.20E-31,0.502516802,0.814,0.459,1.03E-26,1,PEBP1
7.23E-31,0.34350274,0.39,0.15,1.04E-26,1,PTPN7
8.05E-31,0.263186138,0.243,0.073,1.16E-26,1,MRPL48
1.28E-30,0.257611343,0.373,0.139,1.84E-26,1,FRG1
1.29E-30,0.279382846,0.252,0.078,1.85E-26,1,TAF11
2.00E-30,0.463298959,0.917,0.66,2.88E-26,1,COX7A2
2.23E-30,0.31160529,0.569,0.254,3.20E-26,1,CANX
3.16E-30,0.396960581,0.59,0.277,4.53E-26,1,EZR
3.37E-30,0.274704252,0.25,0.078,4.85E-26,1,CUL5
3.49E-30,0.427136112,1,0.995,5.01E-26,1,GAPDH
3.72E-30,0.453109667,0.847,0.493,5.35E-26,1,RBM3
4.36E-30,0.385450658,0.656,0.309,6.27E-26,1,MICOS13
4.45E-30,0.335365889,0.46,0.19,6.40E-26,1,NRBP1
4.96E-30,0.29050697,0.26,0.083,7.13E-26,1,MSMO1
5.34E-30,0.250870896,0.373,0.139,7.68E-26,1,HIKESHI
5.48E-30,0.479837565,0.963,0.756,7.87E-26,1,H3F3A
5.55E-30,0.341503359,0.569,0.252,7.98E-26,1,VAPA
6.01E-30,0.305209354,0.396,0.155,8.63E-26,1,PRPF4B
6.25E-30,0.281484652,0.266,0.086,8.98E-26,1,UTP3
7.17E-30,0.253883372,0.291,0.098,1.03E-25,1,WDR33
7.59E-30,0.257924791,0.235,0.071,1.09E-25,1,ACAT1
7.68E-30,0.29062146,0.396,0.153,1.10E-25,1,PBDC1
7.94E-30,0.58209327,0.812,0.542,1.14E-25,1,TUBB
7.97E-30,0.407612165,0.577,0.264,1.14E-25,1,NDUFAF3
8.52E-30,0.369507472,0.186,0.049,1.22E-25,1,MAF
8.77E-30,0.350166929,0.984,0.924,1.26E-25,1,RPL27
1.21E-29,0.409262986,0.691,0.338,1.74E-25,1,PSMC5
1.77E-29,0.285138751,0.478,0.198,2.54E-25,1,KXD1
1.79E-29,0.340640594,0.544,0.242,2.58E-25,1,EIF4G2
2.04E-29,0.276547611,0.266,0.088,2.93E-25,1,CYP51A1
2.07E-29,0.253104775,0.217,0.063,2.98E-25,1,CNOT9
2.73E-29,0.281629386,0.52,0.221,3.93E-25,1,IER3IP1
3.27E-29,0.360009331,0.419,0.173,4.70E-25,1,ITM2A
3.40E-29,0.397347967,0.623,0.295,4.89E-25,1,NDUFB7
3.52E-29,0.469020579,0.847,0.512,5.06E-25,1,NAP1L1
3.59E-29,0.370188638,0.625,0.288,5.16E-25,1,SUMO1
4.18E-29,0.264422329,0.398,0.155,6.00E-25,1,SARNP
5.01E-29,0.329284387,0.283,0.098,7.21E-25,1,HDLBP
5.29E-29,0.354011416,0.542,0.242,7.61E-25,1,EMC4
6.45E-29,0.250558326,0.311,0.11,9.27E-25,1,NAE1
6.53E-29,0.383778228,0.619,0.291,9.39E-25,1,ARF5
8.33E-29,0.298376242,0.493,0.209,1.20E-24,1,KIF5B
9.06E-29,0.478069971,0.918,0.649,1.30E-24,1,SUB1
9.46E-29,0.258821574,0.322,0.116,1.36E-24,1,MRPS10
1.18E-28,0.263976188,0.303,0.107,1.69E-24,1,COPB2
1.29E-28,0.262038669,0.212,0.062,1.86E-24,1,SMARCA4
1.36E-28,0.344510519,0.553,0.249,1.96E-24,1,SELENOT
2.20E-28,0.438791575,0.687,0.35,3.16E-24,1,UBE2I
2.96E-28,0.332746532,0.61,0.287,4.25E-24,1,TRA2B
3.25E-28,0.460575075,0.845,0.51,4.68E-24,1,HNRNPK
3.26E-28,0.397082579,0.697,0.34,4.68E-24,1,RGS10
3.53E-28,0.293859816,0.48,0.204,5.07E-24,1,TAF15
4.55E-28,0.392266666,0.355,0.142,6.54E-24,1,SELL
5.26E-28,0.253548355,0.437,0.179,7.56E-24,1,SDHD
5.51E-28,0.278498571,0.998,0.974,7.92E-24,1,RPL15
5.77E-28,0.258406512,0.144,0.033,8.30E-24,1,ZNF749
7.24E-28,0.426590708,0.73,0.39,1.04E-23,1,ATP5ME
1.29E-27,0.274589148,0.381,0.151,1.86E-23,1,ZNF207
1.30E-27,0.301809515,0.522,0.23,1.87E-23,1,RAB7A
1.34E-27,0.327915111,0.555,0.254,1.92E-23,1,FIS1
1.47E-27,0.360869816,0.674,0.331,2.11E-23,1,IMP3
1.66E-27,3.287092882,0.192,0.061,2.38E-23,1,CXCL13
1.68E-27,0.310081542,0.581,0.264,2.41E-23,1,RNH1
1.76E-27,0.27304307,0.414,0.169,2.53E-23,1,CCDC12
2.13E-27,0.335989062,0.577,0.265,3.06E-23,1,SF3B4
2.37E-27,0.333164065,0.311,0.115,3.40E-23,1,PTPN6
2.43E-27,0.29601567,0.483,0.21,3.49E-23,1,NDUFS7
2.83E-27,0.286267464,0.4,0.164,4.07E-23,1,DANCR
3.45E-27,0.251320734,0.404,0.164,4.96E-23,1,ZFR
4.00E-27,0.27651105,0.138,0.031,5.76E-23,1,NEDD9
4.89E-27,0.293353089,0.464,0.198,7.03E-23,1,ANXA7
5.62E-27,0.300591625,0.55,0.247,8.08E-23,1,LSM6
8.49E-27,0.264385626,0.462,0.196,1.22E-22,1,LRPAP1
1.16E-26,0.254928024,0.219,0.069,1.66E-22,1,EIF4EBP1
1.51E-26,0.34366248,0.672,0.333,2.17E-22,1,RSL24D1
1.69E-26,0.365835921,0.742,0.391,2.44E-22,1,RBX1
1.76E-26,0.279090255,0.99,0.977,2.54E-22,1,RPL37A
1.81E-26,0.379146208,0.724,0.376,2.60E-22,1,NDUFA6
2.03E-26,0.275132363,0.221,0.07,2.92E-22,1,ARL3
2.35E-26,0.383478966,0.751,0.398,3.38E-22,1,C11orf58
3.00E-26,0.298151771,0.357,0.144,4.31E-22,1,OSBPL8
3.22E-26,0.350474853,0.715,0.361,4.63E-22,1,RWDD1
3.55E-26,0.350476687,0.975,0.891,5.11E-22,1,BTF3
3.76E-26,0.253046764,0.425,0.178,5.40E-22,1,EIF4H
3.97E-26,0.323106779,0.198,0.06,5.71E-22,1,HILPDA
4.15E-26,0.267123545,0.476,0.208,5.97E-22,1,COPZ1
4.45E-26,0.255615201,0.419,0.175,6.39E-22,1,GRB2
6.07E-26,0.321483813,0.408,0.174,8.73E-22,1,DOK2
1.06E-25,0.387160397,0.794,0.44,1.52E-21,1,UBE2D2
1.22E-25,0.253315394,0.369,0.15,1.75E-21,1,ETFB
1.42E-25,0.326526543,0.981,0.884,2.04E-21,1,RPL4
1.54E-25,0.419196568,0.88,0.553,2.21E-21,1,CNBP
1.83E-25,0.335798742,0.996,0.969,2.62E-21,1,MIF
2.04E-25,0.345219844,0.621,0.303,2.93E-21,1,BSG
2.04E-25,0.3108755,0.483,0.219,2.93E-21,1,TERF2IP
2.41E-25,0.261999851,0.35,0.14,3.47E-21,1,RHEB
5.40E-25,0.337787121,0.67,0.335,7.76E-21,1,TMED9
1.03E-24,0.276444896,0.536,0.248,1.48E-20,1,NDUFB3
1.28E-24,0.274865329,0.437,0.192,1.83E-20,1,SRPRA
1.85E-24,0.265572751,0.165,0.046,2.66E-20,1,CCR4
2.21E-24,0.284887282,0.567,0.27,3.18E-20,1,TPR
2.60E-24,0.420604692,0.887,0.591,3.74E-20,1,NDUFA4
3.36E-24,0.315488343,0.66,0.332,4.83E-20,1,UBE2L3
3.54E-24,0.384401256,0.901,0.614,5.08E-20,1,ELOB
5.09E-24,0.305577763,0.627,0.308,7.32E-20,1,OTUB1
5.53E-24,0.358723388,0.124,0.029,7.95E-20,1,FASLG
1.05E-23,0.333686552,0.682,0.35,1.52E-19,1,SRI
1.59E-23,0.353603191,0.664,0.348,2.29E-19,1,ANAPC11
1.89E-23,0.269067148,0.27,0.101,2.71E-19,1,ERICH1
3.93E-23,0.289489395,0.569,0.275,5.64E-19,1,GYPC
4.22E-23,0.278651412,0.693,0.351,6.07E-19,1,NDUFA12
4.94E-23,0.262434059,0.685,0.341,7.10E-19,1,HM13
5.27E-23,0.281708385,0.625,0.305,7.57E-19,1,GDI2
5.44E-23,0.351571652,0.773,0.432,7.82E-19,1,TBCA
6.59E-23,0.381667312,0.266,0.103,9.47E-19,1,RAB11FIP1
6.67E-23,0.625950377,0.489,0.257,9.58E-19,1,GADD45B
7.49E-23,0.253289875,0.394,0.172,1.08E-18,1,PRPF38B
1.59E-22,0.286430996,0.553,0.27,2.28E-18,1,EIF1B
2.66E-22,0.352966764,0.779,0.45,3.83E-18,1,SF3B2
3.29E-22,0.348706827,0.753,0.424,4.73E-18,1,ROMO1
4.35E-22,0.348026658,0.48,0.234,6.25E-18,1,ANXA6
4.64E-22,0.275620838,0.303,0.123,6.67E-18,1,RUNX3
7.50E-22,0.260014291,0.565,0.271,1.08E-17,1,PPP4C
8.63E-22,0.325026861,0.715,0.389,1.24E-17,1,ATP5PB
1.38E-21,0.384861557,0.895,0.645,1.98E-17,1,COX6C
1.63E-21,0.36865166,0.734,0.431,2.35E-17,1,DBI
2.71E-21,0.285802713,0.73,0.394,3.90E-17,1,ST13
3.49E-21,0.356840551,0.746,0.438,5.02E-17,1,H2AFZ
3.57E-21,0.271428754,0.163,0.051,5.12E-17,1,MAP3K8
1.76E-20,0.256813055,0.604,0.307,2.53E-16,1,LMAN1
2.14E-20,0.270933791,0.652,0.345,3.08E-16,1,SRSF11
3.40E-20,0.354491052,0.843,0.51,4.89E-16,1,FUS
3.49E-20,0.297026597,0.608,0.319,5.01E-16,1,TALDO1
4.67E-20,0.321838626,0.777,0.432,6.71E-16,1,COPE
5.79E-20,0.348825233,0.85,0.53,8.32E-16,1,NDUFB2
8.40E-20,0.330627059,0.948,0.756,1.21E-15,1,ATP5MC2
2.34E-19,0.312813653,0.819,0.487,3.36E-15,1,ARF1
2.68E-19,0.305252457,0.773,0.454,3.85E-15,1,NSA2
2.74E-19,0.273405199,0.639,0.336,3.94E-15,1,NDUFB10
3.32E-19,0.297863297,0.629,0.339,4.78E-15,1,DNAJC8
7.32E-19,0.310882382,0.647,0.361,1.05E-14,1,CDK2AP2
1.13E-18,0.279460072,0.744,0.421,1.62E-14,1,SRRM1
3.65E-18,0.314427079,0.788,0.475,5.25E-14,1,UQCR10
3.91E-18,0.253879195,0.241,0.097,5.62E-14,1,PMAIP1
4.10E-18,0.344087541,0.682,0.392,5.89E-14,1,GPI
5.62E-18,0.28459093,0.371,0.182,8.08E-14,1,SLAMF1
7.36E-18,0.388043406,0.843,0.572,1.06E-13,1,HSP90B1
8.33E-18,0.289286999,0.619,0.343,1.20E-13,1,PAK2
9.34E-18,0.282077801,0.983,0.89,1.34E-13,1,SERF2
2.24E-17,0.269285726,0.99,0.933,3.22E-13,1,ENO1
8.15E-17,0.293515445,0.746,0.438,1.17E-12,1,EIF2S2
1.08E-16,0.341788561,0.823,0.541,1.55E-12,1,GPX4
1.62E-16,0.320632032,0.55,0.304,2.33E-12,1,BATF
2.20E-16,0.258301121,0.625,0.349,3.16E-12,1,EID1
3.40E-16,0.292499367,0.542,0.301,4.89E-12,1,CCND2
5.02E-16,0.279813419,0.707,0.41,7.21E-12,1,HNRNPF
6.90E-16,0.268234239,0.495,0.268,9.91E-12,1,HIF1A
1.44E-15,0.261736944,0.726,0.421,2.06E-11,1,NDUFA3
9.78E-15,0.403868642,0.903,0.639,1.40E-10,1,ALDOA
1.18E-14,0.255262938,0.647,0.38,1.70E-10,1,WDR83OS
2.68E-14,0.265848645,0.951,0.773,3.85E-10,1,SRP14
1.23E-13,0.27219983,0.883,0.606,1.77E-09,1,UBL5
1.91E-12,0.268689396,0.862,0.612,2.74E-08,1,EDF1
6.08E-12,0.252294414,0.79,0.514,8.73E-08,1,PDIA3
6.74E-12,0.324332732,0.138,0.056,9.69E-08,1,CD70
1.01E-11,0.270169881,0.817,0.558,1.45E-07,1,NDUFB8
7.30E-09,0.278438141,0.992,0.937,0.000104965,1,TPI1
9.98E-136,1.72265618,0.762,0.257,1.43E-131,2,IFIT3
2.54E-130,1.679474541,0.867,0.406,3.65E-126,2,IFI6
1.48E-111,1.516171191,0.531,0.128,2.13E-107,2,IFIT1
3.41E-110,1.212075359,0.966,0.681,4.90E-106,2,LY6E
1.02E-107,1.388929507,0.724,0.259,1.46E-103,2,OAS1
2.79E-107,1.351098089,0.422,0.08,4.01E-103,2,RSAD2
3.37E-99,1.022955266,0.994,0.883,4.85E-95,2,IFITM1
3.22E-96,1.205640566,0.927,0.63,4.63E-92,2,ISG20
3.79E-91,1.347114793,0.852,0.473,5.44E-87,2,ISG15
2.92E-90,1.193409395,0.413,0.09,4.20E-86,2,LGALS9
3.38E-90,1.631068269,0.715,0.306,4.85E-86,2,TNFSF10
2.88E-86,1.363415687,0.741,0.338,4.15E-82,2,MX1
8.10E-77,1.222272956,0.608,0.228,1.16E-72,2,IFI44L
1.17E-75,1.27300262,0.351,0.076,1.68E-71,2,IFIT2
3.29E-75,1.191439917,0.801,0.436,4.73E-71,2,GBP1
2.00E-74,1.573749725,0.707,0.348,2.88E-70,2,SAT1
1.28E-73,1.108205572,0.439,0.119,1.83E-69,2,HERC5
5.28E-70,1.11625298,0.525,0.18,7.59E-66,2,OASL
2.48E-67,1.098125994,0.456,0.14,3.56E-63,2,MX2
1.97E-59,1.100155081,0.645,0.309,2.83E-55,2,IFI35
1.58E-57,1.116148445,0.664,0.324,2.26E-53,2,GBP4
6.93E-56,0.350795128,1,1,9.95E-52,2,B2M
4.83E-51,0.534120226,0.998,0.984,6.95E-47,2,TMSB10
3.26E-48,0.994389214,0.529,0.232,4.68E-44,2,SAMD9L
3.15E-47,0.970874806,0.6,0.296,4.53E-43,2,EPSTI1
6.58E-47,1.192746448,0.64,0.348,9.46E-43,2,IFITM3
2.76E-45,0.874954783,0.625,0.314,3.96E-41,2,XAF1
2.79E-44,0.935151741,0.525,0.237,4.01E-40,2,SAMD9
4.03E-44,0.897416722,0.818,0.558,5.79E-40,2,GIMAP7
4.21E-44,0.809329847,0.814,0.543,6.05E-40,2,BST2
4.07E-42,1.171623721,0.328,0.107,5.85E-38,2,RGS1
7.96E-41,0.841052195,0.317,0.103,1.14E-36,2,DDX58
2.99E-40,0.808613242,0.336,0.114,4.30E-36,2,ETV7
7.88E-40,0.668800432,0.944,0.8,1.13E-35,2,MYL12A
2.17E-39,0.849057204,0.394,0.154,3.12E-35,2,IFI44
2.36E-39,0.642846843,0.186,0.039,3.39E-35,2,LAMP3
2.60E-39,0.82784741,0.662,0.384,3.74E-35,2,PHF11
3.65E-38,0.893720963,0.572,0.298,5.25E-34,2,IRF7
2.10E-37,0.794441839,0.263,0.08,3.02E-33,2,OAS3
